customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_tickets,avg_monthly_gb,is_senior,has_dependents,churned
CUST-00918,21,96.5,2079.05,month_to_month,mailed_check,fiber_optic,0,139.1,0,0,1
CUST-00919,16,61.3,1003.74,one_year,electronic_check,fiber_optic,3,119.4,0,0,0
CUST-00920,41,50.87,2055.5,two_year,credit_card,fiber_optic,1,221.4,0,0,0
CUST-00921,1,20.59,,month_to_month,credit_card,fiber_optic,4,69.8,1,1,1
CUST-00922,32,96.62,3079.13,month_to_month,bank_transfer,dsl,1,81.9,0,0,1
CUST-00923,66,55.31,3717.98,one_year,electronic_check,dsl,2,254.8,0,1,0
CUST-00924,50,65.8,3241.14,one_year,mailed_check,dsl,1,163.1,0,1,0
CUST-00925,55,34.59,1906.53,month_to_month,electronic_check,none,0,,1,1,0
CUST-00926,64,65.59,4187.36,two_year,bank_transfer,dsl,3,152.8,0,0,0
CUST-00927,43,49.81,2078.77,one_year,electronic_check,fiber_optic,0,43.6,0,0,0
CUST-00928,23,101.66,2310.2,month_to_month,credit_card,dsl,2,210.6,0,1,1
CUST-00929,66,27.92,1793.63,one_year,credit_card,none,1,,0,0,0
CUST-00930,54,42.23,2249.46,month_to_month,electronic_check,dsl,1,142.1,0,0,0
CUST-00931,67,99.72,6731.74,month_to_month,credit_card,fiber_optic,2,221.1,0,0,0
CUST-00932,61,24.0,1467.94,month_to_month,electronic_check,fiber_optic,6,274.3,0,0,0
CUST-00933,25,111.27,2834.16,month_to_month,electronic_check,none,2,,0,0,1
CUST-00934,35,107.05,3750.16,month_to_month,electronic_check,none,2,,1,0,1
CUST-00935,24,83.38,2037.68,month_to_month,bank_transfer,fiber_optic,1,47.4,0,0,0
CUST-00936,31,112.19,3453.21,one_year,bank_transfer,dsl,0,228.3,0,0,0
CUST-00937,25,32.53,805.72,month_to_month,mailed_check,fiber_optic,2,97.0,0,0,0
CUST-00938,50,59.13,2979.68,one_year,credit_card,none,0,,0,0,0
CUST-00939,52,36.42,1863.32,month_to_month,electronic_check,none,1,,0,0,0
CUST-00940,20,66.67,1369.47,month_to_month,credit_card,dsl,2,184.4,0,1,0
CUST-00941,69,45.32,3150.72,one_year,mailed_check,none,2,,0,0,0
CUST-00942,31,105.56,3269.31,month_to_month,credit_card,none,1,,0,0,1
CUST-00943,53,65.56,3578.51,two_year,credit_card,dsl,2,112.0,0,0,0
CUST-00944,62,54.62,3287.36,month_to_month,bank_transfer,fiber_optic,0,63.2,1,0,0
CUST-00945,38,55.2,2071.02,month_to_month,electronic_check,fiber_optic,3,84.0,0,0,1
CUST-00946,40,85.28,3508.03,month_to_month,credit_card,fiber_optic,2,95.7,0,0,1
CUST-00947,52,39.96,2052.19,month_to_month,mailed_check,dsl,1,107.7,0,1,0
CUST-00948,54,86.16,4622.68,month_to_month,bank_transfer,dsl,0,66.6,0,1,0
CUST-00949,64,88.01,5506.24,two_year,mailed_check,dsl,2,187.6,0,0,0
CUST-00950,10,88.78,898.34,month_to_month,bank_transfer,fiber_optic,1,117.1,0,1,1
CUST-00951,23,107.82,2432.69,month_to_month,credit_card,none,0,,0,0,1
CUST-00952,14,57.25,804.49,month_to_month,bank_transfer,fiber_optic,2,124.1,0,0,0
CUST-00953,13,51.69,682.44,month_to_month,credit_card,fiber_optic,0,55.8,0,0,1
CUST-00954,58,110.69,6275.63,two_year,mailed_check,dsl,2,133.5,1,0,0
CUST-00955,61,93.14,5514.65,month_to_month,mailed_check,dsl,2,332.8,0,0,1
CUST-00956,62,78.59,4809.85,month_to_month,mailed_check,dsl,3,118.9,0,1,0
CUST-00957,68,69.99,4777.53,month_to_month,bank_transfer,dsl,2,47.2,1,1,0
CUST-00958,51,43.52,2247.06,month_to_month,mailed_check,dsl,1,87.0,0,0,0
CUST-00959,8,39.74,314.28,month_to_month,credit_card,fiber_optic,0,77.8,0,0,1
CUST-00960,26,97.36,2585.05,month_to_month,credit_card,fiber_optic,0,91.7,1,1,1
CUST-00961,60,105.62,6296.11,one_year,bank_transfer,fiber_optic,0,92.7,0,0,0
CUST-00962,68,114.36,7950.99,month_to_month,electronic_check,fiber_optic,1,87.4,0,1,0
CUST-00963,36,18.56,648.55,month_to_month,credit_card,dsl,3,114.6,0,0,1
CUST-00964,57,52.94,2971.89,one_year,electronic_check,dsl,2,64.3,0,1,0
CUST-00965,50,47.56,2381.92,month_to_month,electronic_check,fiber_optic,0,103.9,0,0,0
CUST-00966,19,118.47,2192.87,two_year,electronic_check,dsl,1,46.5,0,1,0
CUST-00967,64,74.1,4761.37,month_to_month,mailed_check,dsl,0,201.5,0,1,0
CUST-00968,19,65.86,1228.47,one_year,mailed_check,dsl,3,145.3,0,1,0
CUST-00969,1,24.15,,month_to_month,credit_card,none,3,,0,0,1
CUST-00970,67,81.59,5595.11,month_to_month,electronic_check,fiber_optic,2,90.2,0,0,0
CUST-00971,23,20.19,464.36,month_to_month,electronic_check,fiber_optic,1,51.4,1,0,1
CUST-00972,49,101.98,4883.22,month_to_month,electronic_check,fiber_optic,3,117.9,1,1,0
CUST-00973,72,55.68,3963.68,month_to_month,credit_card,fiber_optic,1,116.1,0,1,0
CUST-00974,36,92.74,3239.27,one_year,bank_transfer,dsl,1,13.7,0,0,0
CUST-00975,10,74.86,741.62,one_year,credit_card,dsl,3,56.5,0,0,0
CUST-00976,24,107.13,2563.48,month_to_month,bank_transfer,fiber_optic,1,125.1,1,0,1
CUST-00977,25,65.53,1652.43,month_to_month,mailed_check,fiber_optic,3,80.2,0,0,1
CUST-00978,52,98.05,5098.01,month_to_month,credit_card,dsl,2,149.3,1,0,1
CUST-00979,41,34.21,1374.75,one_year,credit_card,fiber_optic,1,83.8,0,1,0
CUST-00980,24,115.29,2750.77,month_to_month,credit_card,fiber_optic,2,89.5,0,0,1
CUST-00981,32,40.56,1321.02,month_to_month,bank_transfer,fiber_optic,1,49.5,1,0,1
CUST-00982,5,63.31,307.33,two_year,electronic_check,dsl,1,74.7,1,0,0
CUST-00983,14,94.14,1331.34,one_year,electronic_check,dsl,0,168.9,0,1,0
CUST-00984,19,65.01,1266.35,two_year,mailed_check,none,1,,0,0,1
CUST-00985,23,83.49,1910.13,one_year,mailed_check,fiber_optic,4,76.1,0,0,0
CUST-00986,24,28.53,697.64,month_to_month,electronic_check,fiber_optic,0,179.4,0,0,0
CUST-00987,46,95.97,4425.62,one_year,credit_card,dsl,1,77.5,0,0,0
CUST-00988,15,82.26,1260.51,month_to_month,electronic_check,none,3,,0,0,0
CUST-00989,66,59.15,3927.49,two_year,electronic_check,dsl,0,150.5,0,1,0
CUST-00990,25,65.78,1612.56,month_to_month,mailed_check,dsl,0,29.0,0,0,0
CUST-00991,50,49.02,2489.06,one_year,credit_card,dsl,3,74.3,0,0,0
CUST-00992,68,66.81,4571.32,two_year,electronic_check,dsl,1,132.3,0,0,0
CUST-00993,58,44.0,2532.6,month_to_month,credit_card,fiber_optic,2,146.9,0,0,0
CUST-00994,45,82.7,3635.12,month_to_month,electronic_check,fiber_optic,0,143.5,0,1,1
CUST-00995,13,92.89,1222.09,month_to_month,mailed_check,fiber_optic,2,79.0,0,0,1
CUST-00996,65,61.09,4002.41,month_to_month,electronic_check,dsl,1,118.8,0,0,0
CUST-00997,33,35.51,1153.82,month_to_month,electronic_check,fiber_optic,0,91.5,0,0,1
CUST-00998,8,80.35,648.39,month_to_month,credit_card,fiber_optic,0,77.5,0,0,1
CUST-00999,29,22.16,646.5,month_to_month,mailed_check,fiber_optic,2,234.2,0,0,1
CUST-01000,52,102.05,5252.3,month_to_month,electronic_check,none,3,,0,1,0
CUST-01001,57,19.67,1104.62,month_to_month,electronic_check,dsl,2,43.0,0,0,0
CUST-01002,8,79.29,615.49,month_to_month,bank_transfer,dsl,2,139.8,0,0,1
CUST-01003,19,88.13,1652.78,one_year,credit_card,fiber_optic,1,127.2,0,0,0
CUST-01004,44,55.52,2445.81,month_to_month,mailed_check,fiber_optic,3,140.9,0,1,1
CUST-01005,32,48.0,1527.42,month_to_month,mailed_check,dsl,3,128.6,0,0,0
CUST-01006,46,90.85,4216.98,month_to_month,mailed_check,fiber_optic,0,150.0,0,0,0
CUST-01007,54,19.54,1048.09,one_year,electronic_check,dsl,1,89.7,0,0,0
CUST-01008,6,56.62,345.2,one_year,mailed_check,fiber_optic,1,146.4,1,0,1
CUST-01009,69,53.53,3696.72,two_year,credit_card,fiber_optic,2,28.9,0,0,0
CUST-01010,68,87.67,5784.68,one_year,bank_transfer,none,2,,0,0,0
CUST-01011,3,61.4,182.46,one_year,credit_card,none,1,,0,0,0
CUST-01012,30,22.6,686.35,one_year,mailed_check,fiber_optic,0,69.4,0,1,0
CUST-01013,49,52.85,2632.33,two_year,bank_transfer,none,1,,0,1,0
CUST-01014,63,59.22,3762.35,month_to_month,bank_transfer,dsl,1,110.0,0,0,0
CUST-01015,60,57.63,3367.17,one_year,mailed_check,none,2,,0,0,0
CUST-01016,50,82.73,4046.85,month_to_month,electronic_check,fiber_optic,1,96.5,0,0,0
CUST-01017,15,42.06,620.09,two_year,credit_card,none,1,,1,0,0
CUST-01018,69,64.34,4560.79,month_to_month,electronic_check,dsl,2,180.5,0,1,0
CUST-01019,44,67.77,3051.63,month_to_month,electronic_check,dsl,3,138.9,0,1,0
CUST-01020,61,95.47,5916.7,month_to_month,electronic_check,dsl,2,182.0,1,0,0
CUST-01021,70,91.02,6432.0,two_year,credit_card,fiber_optic,4,169.6,0,0,0
CUST-01022,45,23.22,1022.19,two_year,electronic_check,fiber_optic,2,105.3,0,0,0
CUST-01023,70,87.73,5967.92,two_year,bank_transfer,fiber_optic,2,144.2,1,1,0
CUST-01024,55,88.1,4748.89,month_to_month,electronic_check,none,1,,0,0,0
CUST-01025,62,87.41,5551.85,one_year,electronic_check,fiber_optic,0,165.8,0,0,0
CUST-01026,24,90.78,2203.42,one_year,credit_card,fiber_optic,1,77.3,0,1,0
CUST-01027,29,47.0,1341.06,one_year,electronic_check,fiber_optic,1,107.7,1,0,0
CUST-01028,70,68.23,4855.81,month_to_month,bank_transfer,fiber_optic,0,112.4,0,1,0
CUST-01029,65,48.71,3247.33,month_to_month,mailed_check,none,3,,0,0,0
CUST-01030,37,77.49,2812.29,month_to_month,credit_card,dsl,0,27.9,0,0,0
CUST-01031,60,115.22,6743.49,month_to_month,mailed_check,fiber_optic,3,50.2,0,0,0
CUST-01032,58,85.17,4841.68,two_year,credit_card,dsl,1,168.1,0,1,0
CUST-01033,68,93.67,6513.32,two_year,credit_card,fiber_optic,2,59.2,0,0,0
CUST-01034,56,76.19,4181.52,two_year,electronic_check,dsl,2,28.0,0,0,0
CUST-01035,4,53.32,209.26,month_to_month,mailed_check,none,2,,1,0,0
CUST-01036,26,81.4,2104.55,month_to_month,bank_transfer,fiber_optic,0,79.1,0,1,1
CUST-01037,63,114.44,7027.78,month_to_month,credit_card,fiber_optic,3,105.5,0,0,0
CUST-01038,2,51.86,104.59,month_to_month,mailed_check,fiber_optic,3,88.1,0,0,1
CUST-01039,70,27.14,1943.21,one_year,bank_transfer,fiber_optic,1,215.7,1,1,0
CUST-01040,10,106.95,1045.01,month_to_month,electronic_check,fiber_optic,0,240.4,0,0,0
CUST-01041,8,88.0,701.89,two_year,mailed_check,fiber_optic,0,134.8,1,1,1
CUST-01042,26,69.54,1836.19,month_to_month,mailed_check,fiber_optic,1,259.5,0,0,0
CUST-01043,51,110.34,5760.78,one_year,bank_transfer,fiber_optic,0,304.9,0,0,0
CUST-01044,21,19.71,401.75,month_to_month,credit_card,fiber_optic,2,179.4,0,0,0
CUST-01045,24,49.82,1176.02,month_to_month,bank_transfer,fiber_optic,2,133.1,0,0,0
CUST-01046,48,83.75,4033.61,one_year,mailed_check,dsl,0,123.9,0,0,0
CUST-01047,53,53.12,2843.13,two_year,electronic_check,fiber_optic,2,239.1,0,0,0
CUST-01048,59,88.76,5119.16,month_to_month,bank_transfer,fiber_optic,1,106.9,0,0,0
CUST-01049,42,117.74,4884.12,month_to_month,credit_card,fiber_optic,2,33.8,0,0,1
CUST-01050,55,88.72,4776.59,two_year,mailed_check,fiber_optic,1,88.1,0,0,1
CUST-01051,60,105.79,6463.98,one_year,electronic_check,fiber_optic,1,81.0,0,0,0
CUST-01052,60,54.75,3275.07,month_to_month,bank_transfer,fiber_optic,3,173.6,0,1,0
CUST-01053,19,92.79,1751.62,month_to_month,bank_transfer,dsl,0,169.1,0,1,0
CUST-01054,41,68.05,2852.12,month_to_month,credit_card,fiber_optic,1,39.0,0,0,0
CUST-01055,29,109.37,3220.46,one_year,bank_transfer,fiber_optic,3,108.5,0,1,0
CUST-01056,3,75.08,229.78,one_year,credit_card,fiber_optic,1,37.8,0,0,1
CUST-01057,44,37.21,1653.05,two_year,electronic_check,fiber_optic,0,63.4,0,0,0
CUST-01058,47,108.72,5240.18,month_to_month,mailed_check,fiber_optic,2,112.9,0,0,0
CUST-01059,72,93.49,6582.52,two_year,electronic_check,none,3,,0,0,1
CUST-01060,8,102.95,810.29,month_to_month,electronic_check,fiber_optic,2,152.2,0,1,1
CUST-01061,62,118.44,7362.39,one_year,credit_card,fiber_optic,2,30.0,0,0,0
CUST-01062,61,60.26,3618.74,one_year,mailed_check,fiber_optic,2,207.6,1,0,0
CUST-01063,11,27.37,300.12,one_year,electronic_check,fiber_optic,2,143.3,0,0,1
CUST-01064,29,53.13,1499.02,month_to_month,electronic_check,fiber_optic,3,78.6,1,0,0
CUST-01065,33,56.58,1813.26,month_to_month,credit_card,dsl,1,103.6,0,0,0
CUST-01066,40,107.71,4372.5,two_year,electronic_check,fiber_optic,1,148.2,0,0,1
CUST-01067,59,91.68,5302.21,one_year,mailed_check,none,0,,0,0,0
CUST-01068,22,61.8,1385.03,month_to_month,credit_card,fiber_optic,1,143.3,0,0,0
CUST-01069,14,88.4,1260.75,one_year,mailed_check,none,1,,1,0,0
CUST-01070,18,54.33,954.04,one_year,credit_card,fiber_optic,0,71.9,1,0,0
CUST-01071,31,67.44,2033.34,month_to_month,credit_card,none,3,,0,1,0
CUST-01072,1,61.13,,two_year,electronic_check,dsl,1,150.7,0,0,0
CUST-01073,66,105.56,6926.97,one_year,bank_transfer,dsl,1,26.6,0,0,0
CUST-01074,42,94.8,4082.62,month_to_month,mailed_check,fiber_optic,1,167.0,0,1,0
CUST-01075,55,95.66,5130.07,month_to_month,electronic_check,fiber_optic,0,66.5,0,0,1
CUST-01076,37,37.97,1405.33,one_year,electronic_check,dsl,1,202.8,0,0,0
CUST-01077,20,87.75,1736.12,month_to_month,credit_card,dsl,1,167.7,0,0,0
CUST-01078,49,28.32,1369.08,month_to_month,mailed_check,fiber_optic,3,103.0,0,0,0
CUST-01079,58,64.33,3698.11,month_to_month,credit_card,fiber_optic,3,196.4,0,1,0
CUST-01080,11,21.41,242.49,one_year,credit_card,fiber_optic,0,122.9,0,0,0
CUST-01081,28,76.74,2189.23,month_to_month,electronic_check,dsl,2,97.4,0,1,0
CUST-01082,13,53.11,688.71,month_to_month,electronic_check,fiber_optic,1,104.8,0,1,0
CUST-01083,48,40.99,1937.34,one_year,mailed_check,dsl,1,111.5,1,0,0
CUST-01084,31,76.69,2441.76,one_year,credit_card,fiber_optic,3,98.1,1,1,0
CUST-01085,35,20.95,717.36,two_year,bank_transfer,dsl,0,94.5,0,0,0
CUST-01086,51,69.47,3577.78,two_year,electronic_check,fiber_optic,5,97.9,0,0,1
CUST-01087,63,79.13,5068.67,two_year,bank_transfer,fiber_optic,1,149.1,0,0,0
CUST-01088,37,34.77,1323.2,one_year,credit_card,none,4,,0,1,0
CUST-01089,6,51.6,307.96,one_year,credit_card,none,2,,0,1,0
CUST-01090,67,23.99,1581.48,two_year,mailed_check,fiber_optic,1,97.9,0,0,0
CUST-01091,64,107.02,6942.16,month_to_month,mailed_check,dsl,3,85.8,0,0,0
CUST-01092,9,34.53,305.41,month_to_month,credit_card,fiber_optic,1,23.9,0,0,1
CUST-01093,68,51.17,3514.0,one_year,credit_card,fiber_optic,2,84.8,0,1,0
CUST-01094,41,81.08,3225.42,month_to_month,electronic_check,fiber_optic,1,61.9,0,0,0
CUST-01095,34,94.8,3244.42,month_to_month,mailed_check,dsl,2,53.9,1,0,0
CUST-01096,65,54.65,3595.26,one_year,mailed_check,dsl,1,71.4,1,0,0
CUST-01097,31,50.77,1534.67,month_to_month,mailed_check,none,3,,0,1,0
CUST-01098,41,26.01,1075.94,month_to_month,credit_card,fiber_optic,3,214.8,0,0,1
CUST-01099,17,72.81,1213.01,month_to_month,credit_card,fiber_optic,3,53.4,0,1,0
CUST-01100,26,99.62,2646.62,month_to_month,electronic_check,fiber_optic,2,29.7,0,0,1
CUST-01101,43,65.81,2749.16,one_year,mailed_check,fiber_optic,3,214.5,0,1,0
CUST-01102,59,73.12,4413.03,month_to_month,bank_transfer,fiber_optic,0,72.0,0,0,0
CUST-01103,36,36.18,1331.13,month_to_month,mailed_check,none,1,,0,0,1
CUST-01104,37,63.92,2396.05,two_year,bank_transfer,dsl,2,146.7,0,0,0
CUST-01105,52,44.02,2235.77,month_to_month,electronic_check,dsl,3,146.3,0,0,1
CUST-01106,50,94.72,4617.6,month_to_month,electronic_check,none,2,,1,1,1
CUST-01107,15,73.84,1114.88,month_to_month,electronic_check,dsl,2,48.9,0,0,0
CUST-01108,6,43.19,262.29,one_year,credit_card,fiber_optic,1,101.9,1,0,0
CUST-01109,22,93.69,2067.91,month_to_month,electronic_check,dsl,4,200.9,0,1,0
CUST-01110,67,23.34,1591.28,month_to_month,credit_card,fiber_optic,1,211.7,0,0,0
CUST-01111,35,89.34,3215.18,month_to_month,electronic_check,none,2,,1,0,1
CUST-01112,39,114.83,4495.58,one_year,electronic_check,dsl,1,133.0,0,0,0
CUST-01113,41,29.26,1175.34,month_to_month,bank_transfer,none,4,,0,0,0
CUST-01114,71,91.71,6620.91,two_year,mailed_check,fiber_optic,4,97.8,0,0,0
CUST-01115,26,107.62,2735.87,month_to_month,mailed_check,dsl,0,114.4,0,0,1
CUST-01116,1,38.78,,two_year,credit_card,fiber_optic,2,177.8,0,1,0
CUST-01117,52,70.28,3698.94,two_year,bank_transfer,fiber_optic,0,227.7,0,0,0
CUST-01118,39,81.3,3121.72,two_year,mailed_check,dsl,1,201.7,1,0,0
CUST-01119,64,32.41,2108.37,month_to_month,electronic_check,dsl,2,39.9,0,1,0
CUST-01120,29,97.38,2759.21,month_to_month,credit_card,fiber_optic,2,46.2,0,1,0
CUST-01121,62,100.08,6041.26,one_year,bank_transfer,fiber_optic,1,312.5,0,1,0
CUST-01122,57,62.81,3600.43,two_year,credit_card,fiber_optic,0,121.3,0,1,0
CUST-01123,72,107.17,7831.77,month_to_month,electronic_check,fiber_optic,2,59.6,1,0,0
CUST-01124,41,82.77,3432.45,month_to_month,credit_card,fiber_optic,2,140.3,0,1,0
CUST-01125,25,30.08,737.62,two_year,mailed_check,fiber_optic,4,143.6,0,1,0
CUST-01126,51,35.27,1843.52,month_to_month,mailed_check,none,2,,0,0,0
CUST-01127,57,107.52,6130.1,one_year,bank_transfer,dsl,0,99.0,0,0,0
CUST-01128,38,82.35,3049.13,month_to_month,electronic_check,fiber_optic,0,197.2,0,0,0
CUST-01129,35,90.23,3250.94,month_to_month,mailed_check,fiber_optic,1,148.6,0,0,1
CUST-01130,42,64.71,2773.73,month_to_month,electronic_check,dsl,1,85.5,0,1,0
CUST-01131,45,36.94,1627.66,one_year,electronic_check,dsl,2,156.6,0,0,0
CUST-01132,47,54.95,2518.5,month_to_month,credit_card,fiber_optic,5,151.8,0,0,1
CUST-01133,64,54.92,3549.21,two_year,mailed_check,fiber_optic,0,108.4,1,0,0
CUST-01134,1,106.46,,month_to_month,mailed_check,fiber_optic,0,271.5,1,0,1
CUST-01135,14,105.28,1468.89,two_year,bank_transfer,fiber_optic,1,168.4,0,0,0
CUST-01136,69,31.37,2169.9,one_year,credit_card,dsl,4,126.7,1,0,0
CUST-01137,25,45.83,1151.07,one_year,electronic_check,dsl,0,113.0,0,0,0
CUST-01138,18,93.15,1686.99,two_year,mailed_check,dsl,1,46.9,0,0,1
CUST-01139,60,115.63,6880.4,one_year,credit_card,fiber_optic,2,16.6,0,0,0
CUST-01140,59,77.33,4550.59,one_year,electronic_check,fiber_optic,0,221.2,0,1,0
CUST-01141,10,90.21,893.3,month_to_month,electronic_check,none,3,,0,0,0
CUST-01142,12,90.73,1098.2,month_to_month,credit_card,dsl,4,36.2,0,0,0
CUST-01143,23,110.91,2548.8,month_to_month,bank_transfer,fiber_optic,3,94.5,0,0,1
CUST-01144,63,74.26,4776.92,month_to_month,mailed_check,dsl,4,137.4,0,0,0
CUST-01145,4,58.07,226.11,month_to_month,electronic_check,fiber_optic,1,114.2,0,0,1
CUST-01146,31,56.64,1704.42,month_to_month,bank_transfer,none,3,,0,0,1
CUST-01147,47,51.71,2431.71,one_year,electronic_check,fiber_optic,1,27.1,0,1,0
CUST-01148,38,112.16,4355.23,month_to_month,credit_card,dsl,3,171.3,0,1,0
CUST-01149,18,67.77,1250.52,month_to_month,mailed_check,fiber_optic,1,62.5,0,1,0
CUST-01150,1,29.66,,month_to_month,mailed_check,none,5,,0,1,1
CUST-01151,69,66.72,4638.33,one_year,credit_card,dsl,2,50.4,1,0,0
CUST-01152,16,29.27,462.45,two_year,electronic_check,dsl,1,21.0,0,0,0
CUST-01153,62,97.58,6223.42,month_to_month,electronic_check,dsl,4,166.0,0,0,1
CUST-01154,59,97.58,5649.18,month_to_month,mailed_check,none,1,,0,0,0
CUST-01155,33,34.04,1132.37,month_to_month,electronic_check,fiber_optic,0,27.5,0,0,1
CUST-01156,67,77.95,5298.04,one_year,mailed_check,fiber_optic,1,194.7,0,1,0
CUST-01157,33,105.59,3405.16,one_year,mailed_check,dsl,1,298.0,1,1,0
CUST-01158,50,62.68,3187.22,two_year,electronic_check,fiber_optic,4,76.2,0,1,0
CUST-01159,33,75.44,2446.51,one_year,credit_card,none,1,,1,1,0
CUST-01160,34,82.89,2888.61,month_to_month,electronic_check,fiber_optic,0,65.1,1,1,0
CUST-01161,52,77.23,4027.03,month_to_month,electronic_check,fiber_optic,1,194.6,0,1,0
CUST-01162,52,60.69,3238.34,month_to_month,mailed_check,none,2,,0,1,0
CUST-01163,70,90.69,6510.05,month_to_month,electronic_check,none,3,,0,0,0
CUST-01164,63,35.48,2235.6,two_year,electronic_check,dsl,0,173.9,0,0,0
CUST-01165,24,100.01,2356.65,one_year,credit_card,dsl,2,202.3,0,1,0
CUST-01166,60,32.13,1873.97,month_to_month,electronic_check,dsl,0,252.3,1,0,0
CUST-01167,35,106.46,3652.1,one_year,credit_card,dsl,0,124.5,1,0,0
CUST-01168,33,49.82,1658.87,month_to_month,bank_transfer,fiber_optic,1,205.6,0,1,0
CUST-01169,63,78.25,4807.06,two_year,mailed_check,fiber_optic,0,68.8,0,0,0
CUST-01170,32,45.25,1464.5,two_year,electronic_check,fiber_optic,2,161.6,0,1,0
CUST-01171,30,67.24,2031.13,month_to_month,bank_transfer,fiber_optic,2,88.9,0,1,0
CUST-01172,36,77.22,2763.21,two_year,credit_card,dsl,0,172.1,0,0,0
CUST-01173,70,95.47,6858.74,one_year,credit_card,dsl,3,175.1,0,0,0
CUST-01174,26,97.65,2496.7,month_to_month,credit_card,fiber_optic,5,15.8,0,0,1
CUST-01175,21,115.97,2508.27,two_year,electronic_check,dsl,0,118.7,1,0,1
CUST-01176,64,31.78,2069.13,one_year,mailed_check,dsl,2,88.0,0,0,0
CUST-01177,40,61.5,2481.17,month_to_month,credit_card,dsl,1,115.1,0,0,0
CUST-01178,31,67.48,2117.24,one_year,mailed_check,fiber_optic,4,129.9,0,0,0
CUST-01179,50,58.18,2824.49,one_year,credit_card,dsl,1,143.4,1,0,0
CUST-01180,22,76.24,1717.92,month_to_month,credit_card,dsl,1,44.9,0,0,1
CUST-01181,29,41.01,1215.91,one_year,electronic_check,dsl,1,48.2,0,0,0
CUST-01182,43,83.87,3502.96,one_year,bank_transfer,fiber_optic,1,137.8,0,0,0
CUST-01183,60,87.87,5202.53,month_to_month,electronic_check,none,0,,0,0,1
CUST-01184,58,66.05,3873.83,one_year,bank_transfer,dsl,2,203.0,0,1,0
CUST-01185,67,75.44,5164.93,month_to_month,credit_card,fiber_optic,1,294.3,0,1,1
CUST-01186,51,103.32,5398.71,one_year,electronic_check,fiber_optic,1,45.4,0,0,0
CUST-01187,71,101.82,7253.64,month_to_month,electronic_check,fiber_optic,2,164.1,0,0,0
CUST-01188,15,21.53,320.58,month_to_month,credit_card,fiber_optic,0,180.5,0,1,0
CUST-01189,9,86.98,798.23,month_to_month,electronic_check,dsl,3,181.0,0,1,1
CUST-01190,55,111.06,6048.35,two_year,mailed_check,dsl,1,138.4,0,1,0
CUST-01191,32,92.59,2879.43,month_to_month,credit_card,fiber_optic,2,65.3,0,0,1
CUST-01192,29,111.14,3150.91,two_year,mailed_check,dsl,3,253.2,0,0,0
CUST-01193,23,70.58,1656.44,one_year,electronic_check,none,2,,0,1,1
CUST-01194,31,112.79,3558.52,two_year,credit_card,fiber_optic,2,94.2,0,0,0
CUST-01195,64,116.38,7329.18,two_year,electronic_check,dsl,5,117.8,0,0,1
CUST-01196,11,28.42,318.73,one_year,credit_card,none,2,,1,1,0
CUST-01197,12,118.35,1446.27,one_year,electronic_check,none,2,,1,0,0
CUST-01198,36,37.27,1323.58,month_to_month,mailed_check,fiber_optic,1,118.1,0,0,0
CUST-01199,36,103.12,3687.52,one_year,electronic_check,dsl,0,90.9,0,0,0
CUST-01200,36,80.26,2919.46,month_to_month,credit_card,fiber_optic,0,92.9,0,0,1
